,obj_id,frame_0,frame_-1,A,B,M,C,pred_diff,pred_err,pred_err_s,pred_err_lbs
0,0.0,546.0,625.0,13.491228425606842,323.4300608074493,0.6034074756296631,-16.560686194751046,13.478734951977904,40.486154901508094,27.29471449112367,1.3102490217562182
1,2.0,548.0,770.0,71.88501991944595,60.58609547429355,0.7699999999999999,-21.635208431897848,35.942406367338585,88.49430362195454,83.16827883126957,7.332716509929371
2,9.0,569.0,890.0,32.636459639680666,18.342499056078083,0.8899999999999999,-25.4620675311935,16.22798968341115,108.39262597176514,97.02565797172578,2.2490889448187463
3,10.0,601.0,938.0,72.57026973705585,70.0280903494735,0.908610721556213,-22.37808957568157,64.35248622116664,112.22375621545305,123.52222634357406,9.781832490553542
4,11.0,599.0,1010.0,137.3200079966022,58.848577851460824,0.9775471013951889,-22.28582996812216,119.60537757971773,423.1033087674327,482.68377241207406,31.382959361355915
5,12.0,600.0,817.0,78.7898851479313,64.26379869587569,0.8169999999999998,-27.438691276084455,39.39487337056608,163.34412207290958,156.2109608601799,9.113709392115364
6,13.0,619.0,888.0,49.42401199960835,36.65907853091505,0.8879999999999999,-23.874884752973937,24.709428429069778,86.02979249635442,63.54518002573073,5.7005533187191055
7,15.0,0.0,97.0,74.2172698005992,91.42105544103372,0.09699999999999999,-9.300327651134333,37.098183155460774,34.1999886987612,46.22388844039446,3.5465955977061134
8,16.0,0.0,103.0,121.10560646467025,229.10988006530314,0.10299999999999998,-6.884730075482116,60.552803225503254,52.14612876120476,83.1032350087344,11.815718287981838
9,18.0,0.0,96.0,53.72963550185269,110.50698331776015,0.07443987789922628,-7.930096790896039,49.1743821530152,40.9356881654766,65.23885970167008,4.556771705611447
10,19.0,0.0,147.0,79.00738567187797,321.0298538295175,0.1259551364007228,-10.47887713873067,78.91554052551933,162.7659331707438,212.50690785963775,23.33496270689303
11,20.0,0.0,116.0,98.43770360007316,331.37884624576117,0.09893875441987246,-14.375324364281951,98.09394315771823,137.1346023839187,193.7472643843284,25.585568898511
12,21.0,0.0,54.0,37.98900821703187,356.32002963597955,0.026452184621979968,-2.460697045121371,37.9838714716666,136.9876664379835,171.47663133938875,15.073822469055049
13,22.0,0.0,336.0,192.5537538721016,45.84400244388579,0.33599999999999997,-22.059131614795582,96.27683759372684,135.0356272757085,151.66122762660007,26.686815985554073
14,23.0,0.0,432.0,91.69990478662243,78.6674902478808,0.257321648741531,-20.377309985884025,91.69980589508893,233.34413253698781,251.3436161886133,14.757501956710383
15,24.0,0.0,99.0,68.80056447381241,423.2067630667287,0.07676717060104353,-10.243031243575482,68.79492493950704,176.96124509048448,230.84861909687476,13.04026872513525
16,30.0,955.0,1125.0,119.36708447628533,75.29434965192904,1.1249999999999996,-16.741965806359552,59.68321270667784,70.25875897559015,98.86635291688687,16.76568511482706
17,34.0,955.0,1246.0,119.53917593677012,64.96732983127622,1.2115126220628136,-19.650041341728713,108.04338806553841,187.48799385994303,216.0468124422836,34.79691409615138
18,41.0,955.0,1269.0,100.64916377009773,93.9222183617386,1.1632765309045312,-19.357415027070093,100.64426183391087,197.82458718671447,251.2072648625968,16.531781877157442
19,46.0,955.0,1273.0,95.1235175005712,78.96827753597996,1.1586032906069366,-13.707124189164253,95.1121589248674,289.5904186263744,293.72747867504864,86.34672851223155
20,48.0,955.0,1170.0,75.56036742261153,72.0104038496293,1.1215312628343808,-20.170774814848347,73.3240055427942,145.35672270543162,203.1165003110411,19.05086970775432
